Date,HomeTeam,AwayTeam,FormH,FormA,PositionH,PositionA,HSPG,ASPG,HSTPG,ASTPG,B365H,B365D,B365A,FTR
3/3/2012,West Brom,Chelsea,good,average,17,3,13.41,17.38,7.42,9.55,4.2,3.4,1.91,H
3/3/2012,Wigan,Swansea,good,average,15,21,12.21,10.35,6.71,5.65,2.5,3.25,2.88,A
4/3/2012,Fulham,Wolves,good,average,10,14,11.59,10.17,6.51,5.64,1.57,3.75,6.5,H
4/3/2012,Newcastle,Sunderland,average,average,16,11,11.61,11.21,6.66,6.1,2.1,3.4,3.5,D
4/3/2012,Tottenham,Man United,average,good,5,1,15.51,15.17,9.09,8.78,2.88,3.4,2.4,A
10/3/2012,Aston Villa,Fulham,average,good,8,9,11.32,11.72,6.15,6.63,2.5,3.25,2.88,H
10/3/2012,Bolton,QPR,poor,poor,13,25,12.24,13.3,6.91,6.89,2.5,3.25,2.88,H
10/3/2012,Chelsea,Stoke,average,good,3,10,17.34,9.62,9.51,4.72,1.4,4.5,8.5,H
10/3/2012,Everton,Tottenham,good,average,7,5,13.1,15.53,7.45,9.09,2.88,3.25,2.5,H
10/3/2012,Sunderland,Liverpool,poor,poor,11,6,11.17,13.8,6.1,7.65,3.8,3.4,2,H
10/3/2012,Wolves,Blackburn,poor,average,14,12,10.15,10.9,5.61,5.88,2.38,3.3,3,A
11/3/2012,Man United,West Brom,good,good,1,18,15.08,13.49,8.75,7.48,1.29,5.5,11,H
11/3/2012,Norwich,Wigan,average,average,21,15,11.96,12.22,6.41,6.72,1.83,3.6,4.33,D
11/3/2012,Swansea,Man City,average,good,22,3,10.41,13.54,5.74,7.79,6,3.75,1.62,H
12/3/2012,Arsenal,Newcastle,good,average,4,16,15.26,11.8,8.95,6.74,1.44,4.33,7.5,H
13/03/12,Liverpool,Everton,poor,good,6,7,13.76,13.06,7.62,7.43,1.73,3.4,5.5,H
17/03/12,Fulham,Swansea,good,good,9,21,11.65,10.32,6.58,5.71,1.83,3.5,4.5,A
17/03/12,Wigan,West Brom,average,good,15,18,12.28,13.38,6.74,7.41,2.75,3.3,2.6,D
18/03/12,Newcastle,Norwich,average,poor,15,20,11.7,12.0,6.68,6.39,1.8,3.6,4.5,H
18/03/12,Wolves,Man United,poor,good,14,1,10.18,15.13,5.63,8.75,9,5,1.33,A
20/03/12,Blackburn,Sunderland,average,average,12,11,10.91,11.12,5.9,6.05,2.4,3.4,2.88,H
21/03/12,Everton,Arsenal,average,good,7,4,12.98,15.32,7.38,8.99,3,3.4,2.3,A
21/03/12,Man City,Chelsea,good,good,3,2,13.59,17.38,7.84,9.53,1.91,3.6,4,H
21/03/12,QPR,Liverpool,poor,average,23,6,13.43,13.77,7.04,7.64,5,3.6,1.73,H
21/03/12,Tottenham,Stoke,poor,good,5,10,15.59,9.61,9.09,4.7,1.4,4.5,8.5,D
24/03/12,Arsenal,Aston Villa,good,good,4,8,15.29,11.39,8.98,6.16,1.33,5,10,H
24/03/12,Bolton,Blackburn,average,good,13,12,12.23,10.96,6.91,5.93,2.4,3.4,2.9,H
24/03/12,Chelsea,Tottenham,average,poor,3,5,17.27,15.67,9.49,9.17,1.83,3.6,4.33,D
24/03/12,Liverpool,Wigan,average,average,5,13,13.81,12.35,7.68,6.73,1.29,5.5,11,A
24/03/12,Norwich,Wolves,poor,poor,20,14,12.0,10.15,6.34,5.6,1.73,3.75,4.75,H
24/03/12,Stoke,Man City,average,good,9,2,9.59,13.65,4.68,7.86,6,3.75,1.62,D
24/03/12,Sunderland,QPR,average,average,10,22,11.03,13.31,5.99,6.97,2,3.4,3.8,H
24/03/12,Swansea,Everton,good,average,18,7,10.31,12.92,5.76,7.33,2.2,3.25,3.4,A
25/03/12,West Brom,Newcastle,average,average,16,14,13.3,11.75,7.33,6.73,2.3,3.4,3.1,A
26/03/12,Man United,Fulham,good,average,1,9,15.19,11.68,8.84,6.58,1.22,6,15,H
31/03/12,Aston Villa,Chelsea,average,average,8,3,11.31,17.2,6.12,9.44,4.5,3.5,1.83,A
31/03/12,Everton,West Brom,average,poor,7,16,12.94,13.31,7.34,7.31,1.83,3.5,4.5,H
31/03/12,Fulham,Norwich,poor,average,9,18,11.61,12.1,6.56,6.5,1.7,3.75,5,H
31/03/12,Man City,Sunderland,average,good,3,10,13.67,11.07,7.89,6.01,1.22,6.5,12,D
31/03/12,QPR,Arsenal,average,good,23,4,13.2,15.33,6.93,9.01,5.5,4.2,1.57,H
31/03/12,Wigan,Stoke,good,average,14,11,12.29,9.59,6.72,4.66,2.63,3.25,2.75,H
31/03/12,Wolves,Bolton,poor,good,15,13,10.15,12.23,5.6,6.9,2.3,3.4,3.1,A
1/4/2012,Newcastle,Liverpool,good,average,16,6,11.72,13.79,6.74,7.69,2.88,3.4,2.4,H
1/4/2012,Tottenham,Swansea,average,good,5,20,15.7,10.3,9.15,5.67,1.4,4.5,8.5,H
2/4/2012,Blackburn,Man United,good,good,12,1,10.95,15.23,5.92,8.91,9,4.75,1.36,A
6/4/2012,Swansea,Newcastle,average,good,20,16,10.32,11.71,5.71,6.74,2.4,3.4,2.88,A
7/4/2012,Bolton,Fulham,good,average,13,9,12.29,11.64,6.94,6.58,2.6,3.3,2.75,A
7/4/2012,Chelsea,Wigan,average,good,2,14,17.15,12.3,9.44,6.76,1.25,6,12,H
7/4/2012,Liverpool,Aston Villa,poor,average,6,8,13.75,11.29,7.67,6.11,1.44,4.33,7.5,D
7/4/2012,Norwich,Everton,average,good,20,7,12.23,12.97,6.55,7.36,3,3.3,2.4,D
7/4/2012,Stoke,Wolves,average,poor,11,16,9.56,10.19,4.64,5.63,1.57,4,6,H
7/4/2012,Sunderland,Tottenham,average,good,11,5,11.04,15.69,5.99,9.16,3.3,3.4,2.2,D
7/4/2012,West Brom,Blackburn,poor,average,18,12,13.25,10.95,7.28,5.92,1.91,3.6,4,H
8/4/2012,Arsenal,Man City,good,good,4,3,15.31,13.72,8.99,7.91,2.4,3.4,2.88,H
8/4/2012,Man United,QPR,good,good,1,23,15.21,13.1,8.88,6.97,1.17,7.5,15,H
9/4/2012,Aston Villa,Stoke,poor,average,8,10,11.23,9.6,6.08,4.65,2.2,3.3,3.4,D
9/4/2012,Everton,Sunderland,good,good,7,11,12.94,11.05,7.33,6.02,1.83,3.5,4.5,H
9/4/2012,Fulham,Chelsea,good,good,9,2,11.63,17.17,6.59,9.44,3.5,3.4,2.1,D
9/4/2012,Newcastle,Bolton,good,good,15,13,11.61,12.3,6.7,6.94,1.53,4.2,6,H
9/4/2012,Tottenham,Norwich,good,average,5,20,15.69,12.28,9.15,6.69,1.29,5.5,11,A
10/4/2012,Blackburn,Liverpool,poor,poor,12,6,11.0,13.81,5.95,7.65,3.5,3.4,2.1,A
11/4/2012,Man City,West Brom,average,average,3,18,13.66,13.19,7.85,7.26,1.25,5.5,13,H
11/4/2012,QPR,Swansea,average,poor,23,21,12.97,10.59,6.97,5.94,2.1,3.4,3.5,H
11/4/2012,Wigan,Man United,good,good,14,1,12.31,15.3,6.76,8.93,9,4.75,1.36,H
11/4/2012,Wolves,Arsenal,poor,good,16,4,10.18,15.28,5.62,8.97,7,4.5,1.44,A
14/04/12,Norwich,Man City,average,average,20,3,12.27,13.69,6.67,7.89,6,4.2,1.53,A
14/04/12,Sunderland,Wolves,average,poor,11,16,10.97,10.17,5.96,5.62,1.5,4.2,6.5,D
14/04/12,Swansea,Blackburn,poor,poor,21,12,10.55,10.99,5.94,5.94,1.91,3.5,4,H
14/04/12,West Brom,QPR,average,good,18,23,13.06,13.06,7.17,7.0,2.1,3.4,3.5,H
15/04/12,Man United,Aston Villa,good,average,1,8,15.23,11.19,8.87,6.06,1.22,6.5,13,H
16/04/12,Arsenal,Wigan,good,good,4,14,15.23,12.29,8.95,6.77,1.25,6,12,A
21/04/12,Arsenal,Chelsea,good,good,4,3,15.25,17.12,8.95,9.39,2,3.6,3.6,D
21/04/12,Aston Villa,Sunderland,average,average,7,10,11.18,11.01,6.04,5.96,2.3,3.3,3.2,D
21/04/12,Blackburn,Norwich,poor,average,10,17,10.95,12.38,5.9,6.71,2.1,3.4,3.5,H
21/04/12,Bolton,Swansea,average,average,11,18,12.27,10.71,6.94,6.0,2.2,3.3,3.4,D
21/04/12,Fulham,Wigan,good,good,8,12,11.62,12.29,6.61,6.77,1.91,3.6,4,H
21/04/12,Newcastle,Stoke,good,average,13,9,11.56,9.58,6.66,4.63,1.67,3.75,5.5,H
21/04/12,QPR,Tottenham,average,average,19,4,13.15,15.66,6.97,9.15,4,3.6,1.91,H
22/04/12,Liverpool,West Brom,average,good,5,15,13.83,13.08,7.69,7.21,1.44,4.33,7.5,A
22/04/12,Man United,Everton,good,good,1,6,15.31,13.02,8.94,7.38,1.3,5,11,D
22/04/12,Wolves,Man City,poor,good,14,2,10.18,13.76,5.65,7.97,12,6.5,1.22,A
24/04/12,Aston Villa,Bolton,average,poor,8,12,11.19,12.22,6.05,6.92,1.91,3.5,4,A
28/04/12,Everton,Fulham,good,good,7,9,13.05,11.65,7.4,6.64,1.83,3.5,4.5,H
28/04/12,Norwich,Liverpool,average,average,19,6,12.37,13.96,6.66,7.73,3.8,3.4,2,A
28/04/12,Stoke,Arsenal,average,average,10,4,9.55,15.23,4.61,8.94,4.33,3.6,1.83,D
28/04/12,Sunderland,Bolton,average,average,11,13,11.0,12.22,5.95,6.95,2,3.5,3.75,D
28/04/12,Swansea,Wolves,average,poor,19,15,10.97,10.15,6.17,5.63,1.53,4,6.5,D
28/04/12,West Brom,Aston Villa,good,poor,16,8,13.03,11.24,7.16,6.05,2.1,3.4,3.5,D
28/04/12,Wigan,Newcastle,good,good,13,14,12.26,11.63,6.76,6.72,2.8,3.4,2.5,H
29/04/12,Chelsea,QPR,good,good,3,22,17.08,13.11,9.37,6.91,1.4,4.5,8.5,H
29/04/12,Tottenham,Blackburn,poor,average,4,10,15.67,10.94,9.14,5.9,1.36,5,8,H
30/04/12,Man City,Man United,good,average,2,1,13.79,15.35,7.98,8.95,2.1,3.5,3.4,H
1/5/2012,Liverpool,Fulham,good,average,6,9,13.97,11.6,7.74,6.62,1.62,4,5.5,A
1/5/2012,Stoke,Everton,average,good,10,7,9.52,13.04,4.6,7.4,2.75,3.25,2.6,D
2/5/2012,Bolton,Tottenham,good,average,13,5,12.25,15.7,6.97,9.13,4,3.6,1.91,A
2/5/2012,Chelsea,Newcastle,good,good,3,15,17.15,11.62,9.45,6.67,1.5,4.33,6.5,A
5/5/2012,Arsenal,Norwich,average,poor,4,21,15.25,12.25,8.95,6.56,1.22,6.5,12,D
6/5/2012,Aston Villa,Tottenham,average,good,8,5,11.21,15.68,6.04,9.13,4.2,3.75,1.83,D
6/5/2012,Bolton,West Brom,average,good,13,17,12.27,13.03,6.98,7.16,2,3.5,3.75,D
6/5/2012,Fulham,Sunderland,good,average,9,11,11.56,11.01,6.6,5.96,1.83,3.6,4.33,H
6/5/2012,Man United,Swansea,average,good,1,20,15.25,10.94,8.89,6.22,1.17,7,17,H
6/5/2012,Newcastle,Man City,good,good,15,2,11.62,13.78,6.66,7.96,5,4,1.67,A
6/5/2012,QPR,Stoke,average,average,22,10,13.06,9.53,6.92,4.61,1.83,3.75,4.2,H
6/5/2012,Wolves,Everton,average,good,16,7,10.2,13.02,5.66,7.37,5,3.75,1.7,D
7/5/2012,Blackburn,Wigan,average,good,12,14,10.84,12.24,5.85,6.77,2.4,3.5,2.88,A
8/5/2012,Liverpool,Chelsea,average,average,6,3,14.01,17.15,7.71,9.42,2.1,3.5,3.4,H
13/05/12,Chelsea,Blackburn,average,average,3,12,17.08,10.85,9.38,5.86,1.3,5.5,10,H
13/05/12,Everton,Newcastle,good,average,7,15,13.06,11.65,7.39,6.69,2.2,3.5,3.2,H
13/05/12,Man City,QPR,good,good,2,22,13.82,13.27,7.99,7.05,1.13,9,19,H
13/05/12,Norwich,Aston Villa,poor,average,20,8,12.24,11.15,6.54,6.0,2.2,3.4,3.25,H
13/05/12,Stoke,Bolton,average,average,10,13,9.51,12.26,4.58,6.97,2.38,3.5,2.88,D
13/05/12,Sunderland,Man United,average,average,11,1,11.02,15.35,5.96,8.97,7,4.5,1.44,A
13/05/12,Swansea,Liverpool,average,good,21,6,11.0,14.09,6.3,7.76,3.4,3.5,2.1,H
13/05/12,Tottenham,Fulham,good,good,5,9,15.73,11.64,9.14,6.67,1.4,4.5,8.5,H
13/05/12,West Brom,Arsenal,good,average,17,4,13.08,15.29,7.24,8.98,5,4,1.67,A
13/05/12,Wigan,Wolves,good,average,14,16,12.3,10.17,6.79,5.62,1.57,4,6,H
18/08/12,Arsenal,Sunderland,good,poor,4,11,15.26,10.97,8.97,5.96,1.4,4.5,8.5,D
18/08/12,Fulham,Norwich,good,average,9,19,11.62,12.47,6.68,6.68,1.8,3.6,4.5,H
18/08/12,Newcastle,Tottenham,average,good,13,5,11.64,15.72,6.67,9.14,2.5,3.4,2.75,H
18/08/12,QPR,Swansea,average,average,20,18,13.0,11.05,6.95,6.34,2,3.4,3.8,A
18/08/12,Reading,Stoke,average,average,24,9,0.0,9.54,0.0,4.61,2.38,3.25,3.1,D
18/08/12,West Brom,Liverpool,average,average,15,6,13.07,14.09,7.25,7.77,4.2,3.5,1.91,H
18/08/12,West Ham,Aston Villa,poor,average,17,8,12.18,11.13,6.63,5.99,2.2,3.3,3.4,H
19/08/12,Man City,Southampton,good,average,2,25,14.01,0.0,8.13,0.0,1.17,7,17,H
19/08/12,Wigan,Chelsea,good,average,12,3,12.32,17.09,6.82,9.35,6,3.75,1.62,A
20/08/12,Everton,Man United,good,good,7,1,13.1,15.36,7.42,8.97,4.33,3.6,1.83,H
22/08/12,Chelsea,Reading,good,average,3,24,16.98,9.0,9.3,3.0,1.25,5.5,13,H
25/08/12,Aston Villa,Everton,poor,good,8,6,11.12,13.12,5.99,7.42,2.9,3.4,2.4,A
25/08/12,Chelsea,Newcastle,good,average,3,13,17.03,11.57,9.31,6.64,1.5,4.33,6.5,H
25/08/12,Man United,Fulham,good,good,1,7,15.33,11.62,8.96,6.7,1.29,5.5,11,H
25/08/12,Norwich,QPR,average,average,18,20,12.26,13.18,6.56,7.05,2.25,3.4,3.2,D
25/08/12,Southampton,Wigan,poor,good,24,11,9.0,12.31,6.0,6.79,2.1,3.4,3.5,A
25/08/12,Swansea,West Ham,good,average,17,16,11.08,12.13,6.38,6.6,2.1,3.3,3.6,H
25/08/12,Tottenham,West Brom,average,average,4,14,15.69,13.09,9.11,7.29,1.5,4.33,6.5,D
26/08/12,Liverpool,Man City,average,good,6,2,14.09,14.06,7.77,8.19,3.1,3.4,2.3,D
26/08/12,Stoke,Arsenal,average,good,9,4,9.5,15.25,4.59,8.93,3.5,3.4,2.1,D
1/9/2012,Man City,QPR,good,poor,2,21,14.03,13.0,8.16,6.97,1.18,7,15,H
1/9/2012,Swansea,Sunderland,good,poor,18,10,11.05,10.9,6.4,5.92,2.2,3.3,3.4,D
1/9/2012,Tottenham,Norwich,average,average,5,19,15.71,12.28,9.12,6.5,1.36,5,8.5,D
1/9/2012,West Brom,Everton,average,good,15,6,13.05,13.17,7.26,7.45,3,3.3,2.38,H
1/9/2012,West Ham,Fulham,average,average,17,8,12.06,11.64,6.59,6.73,2.5,3.25,2.88,H
1/9/2012,Wigan,Stoke,good,average,11,9,12.31,9.48,6.8,4.59,2.25,3.25,3.3,D
2/9/2012,Liverpool,Arsenal,poor,good,7,4,14.09,15.26,7.77,8.91,2,3.5,3.75,A
2/9/2012,Newcastle,Aston Villa,average,poor,14,8,11.56,11.09,6.62,5.97,1.62,3.75,6,D
2/9/2012,Southampton,Man United,poor,good,27,1,11.5,15.37,7.5,8.97,6,4.2,1.53,A
15/09/12,Arsenal,Southampton,good,poor,4,27,15.22,12.67,8.89,7.67,1.36,5,8.5,H
15/09/12,Aston Villa,Swansea,poor,good,8,20,11.1,11.12,5.99,6.49,2.38,3.25,3.1,H
15/09/12,Fulham,West Brom,average,good,9,17,11.66,13.06,6.79,7.27,2.1,3.4,3.5,H
15/09/12,Man United,Wigan,good,average,1,12,15.39,12.28,8.97,6.79,1.25,6,12,H
15/09/12,Norwich,West Ham,average,good,21,19,12.22,12.13,6.44,6.66,2.38,3.4,3,D
15/09/12,QPR,Chelsea,poor,good,23,3,12.9,16.98,6.93,9.28,4.5,3.5,1.83,D
15/09/12,Stoke,Man City,average,good,10,2,9.54,14.08,4.62,8.2,5,3.6,1.73,D
15/09/12,Sunderland,Liverpool,average,poor,11,7,10.84,14.12,5.9,7.77,3.4,3.3,2.2,D
16/09/12,Reading,Tottenham,poor,average,25,5,8.0,15.7,4.0,9.12,3.75,3.5,2,A
17/09/12,Everton,Newcastle,good,average,6,15,13.16,11.62,7.43,6.61,1.73,3.6,5,D
22/09/12,Chelsea,Stoke,good,average,3,10,16.95,9.49,9.28,4.6,1.36,4.75,9,H
22/09/12,Southampton,Aston Villa,poor,average,26,8,11.75,11.15,6.75,6.05,2.4,3.3,3,H
22/09/12,Swansea,Everton,average,average,20,6,11.1,13.19,6.45,7.45,3,3.3,2.4,A
22/09/12,West Brom,Reading,average,poor,17,26,13.03,6.67,7.28,3.33,1.73,3.75,4.75,H
22/09/12,West Ham,Sunderland,average,average,19,11,12.09,10.8,6.63,5.88,2.1,3.3,3.6,D
22/09/12,Wigan,Fulham,average,average,12,9,12.25,11.75,6.76,6.85,2.4,3.3,3,A
23/09/12,Liverpool,Man United,average,good,7,1,14.17,15.41,7.78,8.98,2.7,3.3,2.63,A
23/09/12,Man City,Arsenal,good,good,2,4,14.08,15.26,8.22,8.92,1.75,3.6,4.75,D
23/09/12,Newcastle,Norwich,average,average,15,21,11.61,12.4,6.61,6.62,1.8,3.6,4.5,H
23/09/12,Tottenham,QPR,good,average,5,22,15.75,12.83,9.14,6.9,1.44,4.33,7.5,H
29/09/12,Arsenal,Chelsea,good,good,4,3,15.22,16.95,8.87,9.28,2.1,3.4,3.5,A
29/09/12,Everton,Southampton,average,average,6,25,13.34,11.8,7.55,6.2,1.4,4.75,8,H
29/09/12,Fulham,Man City,good,good,8,3,11.76,14.08,6.87,8.24,4.33,3.6,1.83,A
29/09/12,Man United,Tottenham,good,good,1,5,15.34,15.77,8.94,9.18,1.57,4,6,A
29/09/12,Norwich,Liverpool,average,poor,21,7,12.3,14.16,6.53,7.78,4.75,3.75,1.73,A
29/09/12,Reading,Newcastle,poor,good,26,15,7.0,11.67,2.75,6.63,2.88,3.3,2.5,D
29/09/12,Stoke,Swansea,average,poor,10,20,9.52,11.26,4.61,6.56,1.91,3.4,4.2,H
29/09/12,Sunderland,Wigan,average,poor,11,12,10.75,12.29,5.85,6.78,2,3.4,3.8,H
30/09/12,Aston Villa,West Brom,average,good,9,16,11.13,12.98,6.02,7.23,2.4,3.3,3,D
1/10/2012,QPR,West Ham,poor,good,22,19,12.74,12.19,6.88,6.68,2.05,3.4,3.75,A
6/10/2012,Chelsea,Norwich,good,poor,3,21,16.89,12.25,9.24,6.55,1.22,6.5,12,H
6/10/2012,Man City,Sunderland,good,good,3,11,14.14,10.75,8.27,5.85,1.29,5.5,11,H
6/10/2012,Swansea,Reading,poor,poor,20,26,11.18,8.4,6.41,3.6,1.91,3.6,4,D
6/10/2012,West Brom,QPR,average,poor,16,22,12.99,12.75,7.23,6.93,1.83,3.75,4.2,H
6/10/2012,West Ham,Arsenal,good,average,19,4,12.24,15.21,6.72,8.84,4,3.6,1.91,A
6/10/2012,Wigan,Everton,poor,good,12,6,12.26,13.37,6.75,7.56,4.2,3.4,1.91,D
7/10/2012,Liverpool,Stoke,average,average,7,10,14.13,9.53,7.77,4.62,1.44,4.33,7.5,D
7/10/2012,Newcastle,Man United,good,good,15,1,11.62,15.34,6.59,8.93,4.2,3.75,1.83,A
7/10/2012,Southampton,Fulham,average,good,25,8,11.17,11.72,5.5,6.83,2.75,3.3,2.6,D
7/10/2012,Tottenham,Aston Villa,good,average,5,9,15.72,11.19,9.15,6.03,1.44,4.33,7.5,H
20/10/12,Fulham,Aston Villa,average,poor,8,9,11.74,11.17,6.82,6.02,1.8,3.6,4.5,H
20/10/12,Liverpool,Reading,average,average,7,26,14.14,8.33,7.74,4.0,1.33,5,10,H
20/10/12,Man United,Stoke,good,average,1,10,15.31,9.49,8.93,4.6,1.29,5.5,11,H
20/10/12,Norwich,Arsenal,poor,average,21,4,12.13,15.25,6.49,8.88,6,4.2,1.53,H
20/10/12,Swansea,Wigan,poor,poor,20,12,11.49,12.24,6.62,6.74,2.1,3.4,3.5,H
20/10/12,Tottenham,Chelsea,good,good,5,3,15.79,16.92,9.16,9.27,2.5,3.4,2.75,A
20/10/12,West Brom,Man City,good,good,16,3,12.99,14.24,7.24,8.33,5,3.75,1.7,A
20/10/12,West Ham,Southampton,average,average,19,25,12.18,11.43,6.67,5.57,1.83,3.75,4.2,H
21/10/12,QPR,Everton,poor,good,22,6,12.76,13.39,6.91,7.59,3.25,3.4,2.2,D
21/10/12,Sunderland,Newcastle,average,average,11,15,10.72,11.64,5.85,6.54,2.5,3.3,2.88,D
27/10/12,Arsenal,QPR,average,poor,4,21,15.23,12.78,8.87,6.89,1.36,5,8.5,H
27/10/12,Aston Villa,Norwich,poor,average,9,20,11.15,12.02,6.01,6.41,2,3.5,3.75,D
27/10/12,Man City,Swansea,good,average,2,19,14.3,11.63,8.37,6.72,1.22,6,15,H
27/10/12,Reading,Fulham,average,average,26,8,8.29,11.78,4.14,6.83,2.75,3.4,2.5,D
27/10/12,Stoke,Sunderland,average,average,10,11,9.48,10.77,4.61,5.85,1.95,3.3,4.2,D
27/10/12,Wigan,West Ham,poor,good,12,18,12.22,12.14,6.75,6.69,2.25,3.4,3.2,H
28/10/12,Chelsea,Man United,good,good,3,1,16.87,15.3,9.25,8.93,2.4,3.4,2.9,A
28/10/12,Everton,Liverpool,good,good,6,7,13.36,14.21,7.56,7.79,2.6,3.3,2.75,D
28/10/12,Newcastle,West Brom,average,average,14,15,11.62,13.02,6.55,7.25,2,3.5,3.75,H
28/10/12,Southampton,Tottenham,poor,good,25,5,11.38,15.84,5.38,9.21,4.2,3.75,1.83,A
3/11/2012,Fulham,Everton,good,average,8,6,11.81,13.39,6.84,7.56,2.75,3.4,2.5,D
3/11/2012,Man United,Arsenal,good,good,1,4,15.29,15.28,8.91,8.89,1.7,3.8,5,H
3/11/2012,Norwich,Stoke,average,average,20,10,12.06,9.49,6.4,4.63,2.6,3.3,2.75,H
3/11/2012,Sunderland,Aston Villa,average,poor,11,9,10.73,11.11,5.83,6.0,2.1,3.3,3.6,A
3/11/2012,Swansea,Chelsea,average,good,19,3,11.57,16.85,6.68,9.27,4.5,3.6,1.8,D
3/11/2012,Tottenham,Wigan,good,average,5,12,15.8,12.26,9.17,6.8,1.5,4.33,6.5,A
3/11/2012,West Ham,Man City,average,good,18,2,12.18,14.26,6.74,8.34,5,3.8,1.7,D
4/11/2012,Liverpool,Newcastle,good,average,7,13,14.2,11.6,7.76,6.54,1.57,4,6,D
4/11/2012,QPR,Reading,poor,average,22,26,12.6,9.13,6.81,4.75,1.8,3.6,4.5,D
5/11/2012,West Brom,Southampton,average,poor,16,27,12.96,11.33,7.21,5.44,1.73,3.75,4.75,H
10/11/2012,Arsenal,Fulham,average,good,4,8,15.21,11.78,8.84,6.82,1.53,4.2,6,D
10/11/2012,Aston Villa,Man United,average,good,9,1,11.1,15.26,6.0,8.9,7,4.5,1.44,A
10/11/2012,Everton,Sunderland,average,average,6,11,13.49,10.73,7.62,5.79,1.44,4.2,8,H
10/11/2012,Reading,Norwich,average,good,26,21,10.11,12.06,5.11,6.44,2.25,3.4,3.2,D
10/11/2012,Southampton,Swansea,poor,average,27,20,11.1,11.52,5.4,6.69,2.38,3.5,2.88,D
10/11/2012,Stoke,QPR,poor,average,10,22,9.48,12.81,4.61,6.92,1.91,3.4,4.2,H
10/11/2012,Wigan,West Brom,good,average,12,16,12.22,13.0,6.77,7.2,2.3,3.4,3.1,A
11/11/2012,Chelsea,Liverpool,average,good,3,7,16.8,14.24,9.25,7.8,1.95,3.5,4,D
11/11/2012,Man City,Tottenham,good,average,2,5,14.29,15.78,8.34,9.18,1.57,4,6,H
11/11/2012,Newcastle,West Ham,good,average,13,19,11.58,12.1,6.5,6.67,1.95,3.6,3.8,A
17/11/12,Arsenal,Tottenham,average,average,4,5,15.21,15.7,8.84,9.12,1.91,3.75,3.8,H
17/11/12,Liverpool,Wigan,average,good,7,12,14.2,12.23,7.78,6.77,1.44,4.33,7.5,H
17/11/12,Man City,Aston Villa,good,average,2,9,14.3,11.09,8.34,6.01,1.2,6.5,15,H
17/11/12,Newcastle,Swansea,average,average,13,20,11.61,11.39,6.53,6.61,1.91,3.6,4,A
17/11/12,Norwich,Man United,good,good,21,1,12.02,15.26,6.37,8.88,7,4.5,1.44,H
17/11/12,QPR,Southampton,poor,poor,22,27,12.9,11.09,6.94,5.36,1.91,3.6,4,A
17/11/12,Reading,Everton,average,good,27,6,9.8,13.51,4.9,7.64,4.33,3.6,1.83,H
17/11/12,West Brom,Chelsea,good,average,16,3,12.93,16.76,7.16,9.2,3.75,3.5,2,H
18/11/12,Fulham,Sunderland,average,poor,8,11,11.76,10.69,6.81,5.77,1.67,3.75,5.25,A
19/11/12,West Ham,Stoke,average,average,19,10,12.08,9.48,6.66,4.62,2,3.4,3.8,D
24/11/12,Aston Villa,Arsenal,average,average,9,4,11.08,15.19,6.02,8.85,4.75,3.75,1.73,D
24/11/12,Everton,Norwich,average,good,6,21,13.57,11.98,7.67,6.34,1.44,4.33,7.5,D
24/11/12,Man United,QPR,good,poor,1,22,15.24,12.9,8.88,6.94,1.17,7.5,15,H
24/11/12,Stoke,Fulham,average,average,10,8,9.5,11.81,4.63,6.86,2.2,3.3,3.4,H
24/11/12,Sunderland,West Brom,average,good,11,16,10.7,12.88,5.8,7.15,2.5,3.3,2.88,A
24/11/12,Wigan,Reading,average,good,12,26,12.21,10.0,6.74,4.82,1.83,3.6,4.33,H
25/11/12,Chelsea,Man City,average,good,3,2,16.78,14.36,9.22,8.33,2.5,3.5,2.7,D
25/11/12,Southampton,Newcastle,average,poor,27,13,11.92,11.78,6.17,6.57,2.3,3.5,3,H
25/11/12,Swansea,Liverpool,good,good,20,7,11.46,14.26,6.66,7.8,3.4,3.5,2.1,D
25/11/12,Tottenham,West Ham,poor,good,5,19,15.63,12.13,9.08,6.7,1.67,3.75,5.5,H
27/11/12,Aston Villa,Reading,poor,average,9,27,11.07,10.5,6.04,5.25,1.95,3.4,4,H
27/11/12,Sunderland,QPR,average,poor,10,21,10.77,12.84,5.85,6.92,2.25,3.25,3.3,D
28/11/12,Chelsea,Fulham,average,poor,3,8,16.69,11.78,9.16,6.84,1.44,4.5,7,D
28/11/12,Everton,Arsenal,average,good,6,4,13.57,15.17,7.68,8.83,2.5,3.4,2.75,D
28/11/12,Man United,West Ham,good,average,1,19,15.24,12.1,8.89,6.7,1.22,6.5,12,H
28/11/12,Southampton,Norwich,good,good,26,21,12.31,11.9,6.46,6.29,2,3.4,3.8,D
28/11/12,Stoke,Newcastle,good,poor,10,13,9.52,11.74,4.61,6.53,1.91,3.4,4.2,H
28/11/12,Swansea,West Brom,good,good,20,16,11.57,12.85,6.69,7.13,2.3,3.4,3.1,H
28/11/12,Tottenham,Liverpool,average,good,5,7,15.7,14.31,9.11,7.85,2.4,3.4,2.88,H
28/11/12,Wigan,Man City,average,good,12,2,12.26,14.33,6.77,8.32,6,4.2,1.53,A
1/12/2012,Arsenal,Swansea,good,good,4,20,15.15,11.6,8.83,6.71,1.44,4.5,7,A
1/12/2012,Fulham,Tottenham,poor,good,8,5,11.75,15.69,6.84,9.09,2.88,3.3,2.5,A
